DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Eco2_A,Eco2_B,Eco3_A,Eco3_B,Shops2_A,Shops2_B,LifeSquare_index
6,2,0.9781688,-0.05339828,-0.19964257,11,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,234334.47,0,1,0,1,0,1,1.4144816
98,3,1.465295,0.2807967,0.080975994,10,8,1962,0.64631134,23,5212,6,-0.16924,3,2,151211.44,0,1,0,1,0,1,-0.4021787
32,3,0.7335732,0.11417268,0.010821353,12,12,1974,0.14108858,46,7960,6,-0.9058877,3,11,310887.9,0,1,0,1,0,1,-0.21185878
1,1,-0.19386454,-0.05339828,-0.19964257,4,1,1977,-0.9387989,1,264,0,-0.16924,0,1,165031.0,0,1,0,1,0,1,-0.122456804
1,1,-0.18090226,0.14094727,-0.19964257,14,0,1977,-0.9387989,1,264,0,-0.16924,0,1,162052.98,0,1,0,1,0,1,-1.1805454
37,2,0.6677057,0.38078055,-0.19964257,8,1,1977,0.5046179,18,3594,4,-1.1175065,1,5,333225.12,0,1,0,1,0,1,-1.2868202
35,2,-0.41358274,-0.12467068,-0.059333283,2,9,1970,-0.25052908,33,7976,5,-0.16924,0,11,194443.06,0,1,0,1,0,1,0.21581742
6,3,1.1405517,-0.05339828,-0.19964257,12,25,1977,1.0447632,5,1564,0,-0.65140945,0,0,210982.67,0,1,0,1,0,1,1.627421
17,1,0.060434755,-0.05339828,-0.19964257,16,1,2014,-0.9986406,18,3374,5,-0.5442607,1,2,252599.53,0,1,0,1,0,1,0.21101691
1,1,-0.4583097,-0.05339828,-0.19964257,9,17,1977,-0.9387989,1,264,0,-0.16924,0,1,175726.84,0,1,0,1,0,1,-0.4692353
2,2,0.6328905,-0.052835118,0.11605331,10,22,2006,-0.7033501,42,9292,3,2.1344585,0,3,373077.88,0,1,0,1,0,1,0.95578134
61,1,-0.91649264,-0.22471374,0.010821353,11,13,1978,1.5246687,52,10311,6,-0.16924,1,9,193465.78,0,1,0,1,0,1,0.5818557
6,2,0.42637023,-0.05339828,-0.024255967,15,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,182072.61,0,1,0,1,0,1,0.69088393
74,3,2.8591387,-0.05339828,-0.19964257,14,0,1977,-0.3619477,6,1437,3,-0.16924,0,2,372244.4,0,1,0,1,0,1,3.8810792
79,1,-0.72597724,-0.21977268,0.045898676,16,14,1971,1.5846936,30,5048,9,-0.9393717,2,5,214358.61,0,1,1,0,0,1,0.91226125
45,3,1.3708026,-0.05339828,-0.024255967,11,0,1977,0.64631134,23,5212,6,-0.16924,3,2,429445.72,0,1,0,1,0,1,1.9293593
32,1,-0.6996872,-0.20374803,0.045898676,20,24,1995,0.14108858,46,7960,6,-0.9058877,3,11,242176.33,0,1,0,1,0,1,0.7083629
9,2,0.39950132,-0.05339828,-0.19964257,9,18,1977,0.3585488,25,5648,1,-1.3344828,2,4,188401.62,0,1,0,1,0,1,0.6556496
10,3,0.32104403,0.082256205,-0.024255967,8,12,1972,-0.25052908,33,7976,5,-0.16924,0,11,254343.03,0,1,0,1,0,1,-0.43389988
23,1,-1.2513446,-0.09667844,-0.19964257,11,17,2017,-0.70746034,0,168,0,-0.16924,0,0,74551.83,0,1,0,1,0,1,-1.2797751
1,2,-0.18090226,0.39146683,-0.19964257,12,17,1977,-0.9387989,1,264,0,-0.16924,0,1,199809.08,0,1,0,1,0,1,-1.8606617
58,2,-0.031746652,-0.06568669,0.010821353,6,9,1969,0.25244954,9,1952,1,0.54062057,3,2,150538.9,0,1,0,1,0,1,0.19761415
101,2,-0.42894277,-0.07356053,-0.059333283,5,5,1971,0.8987402,41,6558,7,0.698665,3,2,195791.75,1,0,0,1,0,1,-0.27668417
150,1,-1.0819281,-0.22487627,-0.059333283,4,5,1963,-0.824372,24,5613,5,0.42007822,2,5,146663.6,0,1,0,1,0,1,0.22291456
27,2,-0.4123833,0.09399021,-0.19964257,4,12,2013,-0.39237276,2,629,1,-0.16924,0,0,134605.89,0,1,0,1,1,0,-1.2131345
160,2,-0.5614335,-0.102494635,-0.059333283,11,9,1979,-0.9986406,39,8647,0,-0.28978238,0,5,202165.12,0,1,0,1,0,1,-0.22324704
109,3,0.76048034,0.12543657,0.11605331,14,12,1975,0.14680631,30,6141,10,-1.0237514,3,6,395735.25,0,1,0,1,0,1,-0.24888833
138,1,-1.090512,-0.22656596,-0.059333283,3,8,1964,1.6389529,22,4625,11,3.7885675,2,10,166731.53,0,1,0,1,0,1,0.22899087
11,2,0.1755049,-0.047022153,0.080975994,7,13,2015,-0.6735422,28,6533,1,-0.015213652,2,5,221920.86,0,1,0,1,0,1,0.30455482
27,1,-1.0294125,-0.25743425,0.010821353,12,12,1980,-0.36493102,11,3097,0,-0.16924,0,0,118346.85,0,1,0,1,0,1,0.9013316
128,1,-0.75971746,-0.17257318,0.045898676,8,14,1993,-0.9986406,27,4798,0,-1.3344828,2,8,165935.81,0,1,0,1,0,1,0.17025821
93,3,4.0621448,-0.05339828,-0.19964257,3,2,1977,-0.95705616,0,186,0,-0.16924,0,0,197507.56,0,1,0,1,0,1,5.458633
23,1,-0.7309058,0.059520494,-0.19964257,12,17,1977,-0.3619477,6,1437,3,-0.16924,0,2,105953.26,0,1,0,1,0,1,-1.3948946
62,1,0.101742476,-0.05339828,0.11605331,8,20,1977,-0.39237276,2,629,1,-0.16924,0,0,143407.25,0,1,0,1,1,0,0.26518553
124,2,0.61100954,0.07915492,0.15113063,14,21,2002,0.42206237,19,3856,10,-0.16924,2,5,448187.12,0,1,0,1,0,1,-0.12622494
94,1,-1.1029924,-0.21571323,-0.024255967,7,9,1973,0.07157142,43,8429,3,-0.16924,3,9,163040.58,0,1,0,1,0,1,0.04862157
13,1,-0.85482585,-0.24134137,0.11605331,10,14,2000,-0.23574677,74,19083,2,-0.16924,5,15,188965.11,0,1,0,1,0,1,1.0113227
101,1,-1.0761724,-0.24914096,-0.059333283,3,5,1966,-0.6735422,28,6533,1,-0.015213652,2,5,151335.69,0,1,0,1,0,1,0.6299701
23,2,0.26365167,-0.05339828,-0.19964257,17,25,1977,-0.3619477,6,1437,3,-0.16924,0,2,156232.47,0,1,0,1,0,1,0.47750404
10,3,1.7445161,-0.05339828,-0.19964257,22,22,2013,-0.25052908,33,7976,5,-0.16924,0,11,376445.56,0,1,0,1,0,1,2.419426
11,3,1.7014107,0.30397806,0.080975994,3,12,1958,-0.99721503,36,5992,0,-0.16924,1,1,323254.4,0,1,0,1,0,1,-0.3262031
6,2,-0.2030431,-0.040354416,0.080975994,14,17,2015,1.0447632,5,1564,0,-0.65140945,0,0,158161.06,0,1,0,1,0,1,-0.23540504
25,1,-0.94176614,-0.20020562,0.045898676,10,17,1992,-0.412573,53,13670,4,-0.16924,1,11,196250.5,0,1,0,1,0,1,0.17207085
138,1,-1.019509,-0.1871766,-0.059333283,8,9,1964,-0.9986406,36,6714,2,2.2041051,0,2,177250.94,0,1,0,1,0,1,-0.1406311
39,2,-0.40800118,-0.050940637,-0.024255967,8,9,1975,2.604353,25,5011,8,-0.3969311,0,2,183807.97,0,1,0,1,0,1,-0.42121172
27,2,-0.15507008,-0.05339828,-0.19964257,14,16,2016,-0.9007227,4,915,0,-0.16924,0,0,149480.12,0,1,0,1,0,1,-0.071584105
62,3,-0.18090226,0.64767134,-0.19964257,7,17,2019,-0.39237276,2,629,1,-0.16924,0,0,214449.75,0,1,0,1,1,0,-2.2442513
11,2,-0.4136026,-0.064027764,0.045898676,10,12,1970,-0.6735422,28,6533,1,-0.015213652,2,5,207309.6,0,1,0,1,0,1,-0.33073917
27,1,-0.78918695,-0.05339828,-0.024255967,10,0,1977,-0.9007227,4,915,0,-0.16924,0,0,114446.85,0,1,0,1,0,1,-0.90312886
84,3,-0.091236785,-0.04569901,0.045898676,5,4,1953,0.25885588,22,4789,2,4.099299,4,1,230408.7,0,1,0,1,0,1,-0.050756924
118,3,1.8676279,0.19864939,0.2563626,4,9,1960,0.83668965,21,4472,6,0.5674078,4,7,430041.06,0,1,0,1,1,0,0.31018662
6,2,0.29393852,-0.05339828,-0.19964257,12,17,2014,1.0447632,5,1564,0,-0.65140945,0,0,185230.38,0,1,0,1,0,1,0.5172206
71,1,-0.6510805,-0.22134002,0.045898676,14,12,2000,-0.71722656,66,10573,1,0.39596975,3,8,172106.62,0,1,0,1,0,1,1.100557
93,2,0.4230713,-0.041908447,0.15113063,7,17,2008,-0.65318114,53,14892,4,-0.16924,1,4,204936.47,0,1,0,1,0,1,0.5759251
7,1,-0.83928996,-0.17027116,0.045898676,19,17,2002,0.09880995,39,10418,9,-0.16924,1,9,212068.81,0,1,0,1,0,1,-0.00067242095
30,3,1.2135319,0.54633105,-0.19964257,8,25,1977,-0.997984,22,6398,141,0.026306495,3,23,175738.12,0,1,0,1,0,1,-1.3530993
1,2,0.28341064,-0.05339828,-0.19964257,7,20,1977,-0.9387989,1,264,0,-0.16924,0,1,230007.83,0,1,0,1,0,1,0.5034149
27,3,1.4495411,-0.05339828,-0.19964257,9,12,1977,-0.39237276,2,629,1,-0.16924,0,0,196647.97,0,1,0,1,1,0,2.0326123
9,2,-0.37639135,-0.12710315,-0.024255967,9,9,1974,0.094650574,8,1986,0,-0.16924,0,0,153808.4,0,1,0,1,0,1,0.3005302
9,3,1.5149354,0.16113867,0.15113063,10,14,1997,0.3585488,25,5648,1,-1.3344828,2,4,225755.81,0,1,0,1,0,1,0.22716258
46,2,0.22589973,-0.046218272,0.11605331,11,22,2008,-0.9986406,47,11319,0,0.15890309,3,5,333643.03,0,1,0,1,0,1,0.362439
1,2,-0.21262835,-0.02112659,0.080975994,9,12,1972,-0.6938994,6,1318,1,-1.1067917,1,1,146427.39,0,1,0,1,0,1,-0.38543463
67,3,1.5973798,-0.05339828,-0.19964257,16,22,1977,-0.9337749,38,4788,2,-0.16924,0,4,232204.66,0,1,0,1,0,1,2.2264795
119,2,-0.55250794,-0.028416662,-0.059333283,3,5,1964,-0.9902776,42,7651,1,-0.16924,1,5,202558.11,0,1,0,1,0,1,-0.75571036
94,1,-0.7724581,-0.20745374,0.080975994,13,14,1975,1.3774247,33,8667,2,-0.16924,0,6,181706.72,0,1,0,1,0,1,0.6168936
25,1,-0.49704346,-0.017670538,0.11605331,20,25,2018,-0.412573,53,13670,4,-0.16924,1,11,184273.97,0,1,0,1,0,1,-0.75327474
24,2,0.637038,0.021231677,0.080975994,10,13,2008,-0.060747508,50,12238,8,1.2638748,2,3,578160.3,0,1,0,1,0,1,0.29708576
111,1,-1.7778919,-0.2893488,-0.024255967,4,15,1975,0.14108858,46,7960,6,-0.9058877,3,11,108379.89,0,1,0,1,0,1,-0.5442211
48,1,-0.8523309,-0.19338828,0.045898676,2,12,1983,-0.6531115,46,9515,5,-0.16924,1,10,198493.97,0,1,0,1,0,1,0.25827974
29,1,-1.1715902,-0.19479518,-0.059333283,3,5,1962,-0.41335455,31,6119,4,-0.16924,1,2,162082.33,0,1,0,1,0,1,-0.34774512
6,2,0.51732373,-0.05339828,-0.19964257,16,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,179054.73,0,1,0,1,0,1,0.8101552
6,1,-0.86632633,-0.21709213,0.010821353,6,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,114140.86,0,1,0,1,0,1,0.5693886
6,3,1.1932211,-0.05339828,-0.19964257,8,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,203302.64,0,1,0,1,0,1,1.6964889
109,1,-1.2515037,-0.15704447,-0.059333283,8,9,1965,0.14680631,30,6141,10,-1.0237514,3,6,184873.03,0,1,0,1,0,1,-0.8580734
1,1,-0.67353845,-0.05339828,-0.19964257,8,17,1977,-0.9387989,1,264,0,-0.16924,0,1,125834.27,0,1,0,1,0,1,-0.75147414
107,1,-0.8003997,0.024204193,0.080975994,16,16,1973,-0.57625526,21,4231,14,-0.008516854,0,3,189438.39,0,1,0,1,0,1,-1.321587
8,1,-1.0097606,-0.24067162,-0.024255967,2,9,1978,0.84144735,28,6746,3,-0.16924,1,4,173298.5,0,1,0,1,0,1,0.6379098
27,3,0.8912019,-0.05339828,-0.19964257,7,19,2017,0.7775519,9,1892,0,-0.16924,0,1,172652.44,0,1,0,1,0,1,1.3004379
9,2,-0.09452523,-0.117351145,0.15113063,2,16,1977,0.094650574,8,1986,0,-0.16924,0,0,190438.14,0,1,0,1,0,1,0.63195634
61,3,0.4867461,0.040925477,0.045898676,1,9,1978,1.5246687,52,10311,6,-0.16924,1,9,170992.3,0,1,0,1,0,1,-0.009389828
57,2,-0.19372459,-0.036441766,0.080975994,3,14,2004,-0.23574677,74,19083,2,-0.16924,5,15,243623.12,0,1,0,1,0,1,-0.25276828
32,2,-0.37268475,-0.09067255,-0.024255967,9,9,1968,0.14108858,46,7960,6,-0.9058877,3,11,213393.45,0,1,0,1,0,1,-0.052699856
62,3,-0.0960443,-0.015274757,-0.024255967,5,9,1977,-0.6862727,52,11217,1,1.7058634,1,7,247485.47,0,1,0,1,0,1,-0.28473186
45,3,2.089311,0.7693931,-0.19964257,15,17,2016,0.64631134,23,5212,6,-0.16924,3,2,501040.97,0,1,0,1,0,1,-1.351632
121,1,-0.74018365,-0.20667927,0.045898676,8,14,1990,0.7869129,19,3293,16,-0.5335458,3,7,242891.42,0,1,0,1,0,1,0.6710461
129,2,0.3405206,-0.045425165,0.010821353,18,22,2009,-0.824372,24,5613,5,0.42007822,2,5,221225.42,0,1,0,1,0,1,0.50289243
23,1,-0.65580225,-0.05339828,-0.19964257,9,17,1977,-0.3619477,6,1437,3,-0.16924,0,2,112597.87,0,1,0,1,0,1,-0.72821593
59,3,2.3690774,-0.05339828,-0.19964257,18,18,1977,-0.83472776,37,7687,11,-1.1389363,5,5,476109.88,0,1,0,1,0,1,3.2384405
53,1,-1.4302185,-0.2303882,-0.059333283,1,9,1970,-0.58158845,34,7759,0,-1.0679502,1,3,162639.9,0,1,0,1,0,1,-0.47226834
27,2,1.5833997,0.63118255,-0.024255967,5,15,1977,0.7775519,9,1892,0,-0.16924,0,1,219281.92,0,1,0,1,0,1,-1.3339255
11,2,-0.48359314,-0.035724193,-0.024255967,3,9,1969,-0.6735422,28,6533,1,-0.015213652,2,5,197923.75,0,1,0,1,0,1,-0.62313944
58,1,-0.80944055,-0.24691506,0.045898676,8,9,1966,0.25244954,9,1952,1,0.54062057,3,2,143941.75,0,1,0,1,0,1,1.2279439
30,2,0.18962826,0.29246426,-0.19964257,15,17,2015,-0.997984,22,6398,141,0.026306495,3,23,164632.61,0,1,0,1,0,1,-1.3755252
47,1,-0.94134456,-0.21921013,0.045898676,4,16,1985,-0.99805254,46,10309,1,-1.0532173,1,16,176038.06,0,1,0,1,0,1,0.4421753
12,3,1.1033978,0.15058866,0.11605331,10,14,1996,-0.23574677,74,19083,2,-0.16924,5,15,359516.75,0,1,0,1,0,1,-0.07549843
46,3,-0.18090226,0.38628292,-0.024255967,6,17,1981,0.5875202,31,6137,4,-0.16924,0,1,283398.1,0,1,0,1,0,1,-1.8505642
96,2,0.40227517,-0.079571985,0.15113063,13,24,2004,-0.65318114,53,14892,4,-0.16924,1,4,292698.0,0,1,0,1,0,1,0.9331141
34,2,-0.18090226,0.3256289,-0.19964257,14,14,2018,-0.412573,53,13670,4,-0.16924,1,11,269906.9,0,1,0,1,0,1,-1.7227893
25,3,-0.18090226,0.69236714,-0.19964257,4,3,2017,-0.412573,53,13670,4,-0.16924,1,11,309688.6,0,1,0,1,0,1,-2.2940257
1,2,0.57424104,-0.05339828,-0.19964257,5,17,1977,-0.9387989,1,264,0,-0.16924,0,1,231354.9,0,1,0,1,0,1,0.8847935
7,3,0.2214607,0.029313458,-0.059333283,3,5,1970,0.09880995,39,10418,9,-0.16924,1,9,216133.47,0,1,0,1,0,1,-0.22057183
1,3,1.3015282,-0.05339828,-0.19964257,5,17,1977,-0.9387989,1,264,0,-0.16924,0,1,241187.22,0,1,0,1,0,1,1.8385168
23,1,-0.4902017,0.105591,-0.19964257,7,6,1977,-0.70746034,0,168,0,-0.16924,0,0,114949.3,0,1,0,1,0,1,-1.3337457
128,1,-0.8974846,-0.20166023,0.010821353,18,17,2003,-0.9986406,27,4798,0,-1.3344828,2,8,241391.34,0,1,0,1,0,1,0.2801511
9,1,-0.6217122,-0.20621516,0.045898676,5,14,1990,0.1460848,11,2370,0,-0.16924,0,1,135290.4,0,1,0,1,0,1,0.9053452
27,2,-0.0022449282,-0.08742499,0.18620795,6,9,1999,-0.65318114,53,14892,4,-0.16924,1,4,251326.97,0,1,0,1,0,1,0.44615838
49,3,0.10259156,0.021914776,-0.059333283,2,9,1965,-0.824372,24,5613,5,0.42007822,2,5,303190.34,0,1,0,1,0,1,-0.30425504
9,4,1.8266474,0.29275241,0.045898676,5,14,1994,0.3585488,25,5648,1,-1.3344828,2,4,277786.0,0,1,0,1,0,1,-0.18860339
26,2,-0.33020127,-0.06027082,-0.059333283,5,5,1967,-0.9986406,36,6714,2,2.2041051,0,2,179073.75,0,1,0,1,0,1,-0.24827917
84,2,-0.5418653,-0.103656456,-0.059333283,3,5,1961,-0.9475888,30,5285,0,-0.5107767,6,6,63136.86,0,1,0,1,0,1,-0.18395959
1,1,-0.44705743,-0.05339828,-0.19964257,19,24,1977,-0.9387989,1,264,0,-0.16924,0,1,170718.3,0,1,0,1,0,1,-0.45447958
74,1,-0.16526517,-0.05339828,-0.19964257,16,17,2014,-0.3619477,6,1437,3,-0.16924,0,2,173399.75,0,1,0,1,0,1,-0.084953256
30,1,-0.48942214,-0.05339828,-0.19964257,5,3,2017,-0.997984,22,6398,141,0.026306495,3,23,127343.3,0,1,0,1,0,1,-0.51003426
20,3,1.1369835,0.1493438,0.11605331,9,16,1979,-0.83472776,37,7687,11,-1.1389363,5,5,389921.6,0,1,0,1,0,1,-0.038742565
93,1,-0.7985881,-0.16924617,0.080975994,18,16,1985,3.386085,25,6149,0,-0.16924,0,0,148702.92,0,1,0,1,0,1,0.060829584
58,2,-0.54353404,-0.0804623,-0.024255967,1,12,1973,1.607652,11,2748,1,-0.16924,0,0,88295.68,0,1,0,1,0,1,-0.38079467
30,3,2.6032095,0.9031461,-0.19964257,5,5,1977,-0.997984,22,6398,141,0.026306495,3,23,220757.48,0,1,0,1,0,1,-1.3555397
175,4,1.105006,0.35316256,-0.094410606,6,5,1933,-0.6851079,32,6748,93,-0.62194353,4,10,465934.44,0,1,0,1,0,1,-0.9175832
62,3,1.996172,-0.05339828,-0.024255967,4,3,2014,-0.39237276,2,629,1,-0.16924,0,0,209637.16,0,1,0,1,1,0,2.749433
67,2,-0.20328043,-0.01157504,0.080975994,2,12,1978,-0.15461172,43,7227,0,-0.16924,1,6,208791.16,0,1,0,1,1,0,-0.43854678
1,2,0.51164764,-0.05339828,-0.19964257,9,17,1977,-0.9387989,1,264,0,-0.16924,0,1,231218.64,0,1,0,1,0,1,0.80271184
29,2,-0.4362939,-0.069777094,-0.059333283,7,9,1969,-0.41335455,31,6119,4,-0.16924,1,2,204859.84,0,1,0,1,0,1,-0.31676084
55,1,-0.8327362,-0.24651581,0.045898676,9,17,1991,-0.65108824,31,5569,0,-0.16924,1,4,193295.55,0,1,0,1,0,1,1.1642559
48,1,-0.18090226,0.015998732,-0.19964257,16,25,2015,-0.6531115,46,9515,5,-0.16924,1,10,220917.0,0,1,0,1,0,1,-0.58564615
62,1,-0.89838487,-0.18798402,0.010821353,16,16,1983,-0.98005825,39,7614,3,-0.16924,1,5,184191.97,0,1,0,1,1,0,0.100244515
39,2,0.21771765,-0.027432974,0.045898676,19,21,1991,2.604353,25,5011,8,-0.3969311,0,2,217855.86,0,1,0,1,0,1,0.1905919
23,3,1.1893165,-0.05339828,-0.19964257,13,25,1977,-0.3619477,6,1437,3,-0.16924,0,2,193928.4,0,1,0,1,0,1,1.6913687
101,2,0.06796441,-0.00992841,0.010821353,2,5,1960,0.8987402,41,6558,7,0.698665,3,2,240772.95,1,0,0,1,0,1,-0.12645423
23,1,-0.7299507,-0.05339828,-0.19964257,15,25,1977,-0.3619477,6,1437,3,-0.16924,0,2,121732.73,0,1,0,1,0,1,-0.8254499
101,2,-0.20022951,-0.0570954,0.010821353,6,12,1986,0.8987402,41,6558,7,0.698665,3,2,261605.39,1,0,0,1,0,1,-0.10104251
184,3,0.3964754,0.07821304,-0.024255967,4,5,1928,1.0734904,14,2940,45,-0.16924,3,6,324303.8,0,1,0,1,0,1,-0.3357164
53,2,0.3635703,0.3298315,0.11605331,13,17,2017,-0.58158845,34,7759,0,-1.0679502,1,3,275743.94,0,1,0,1,0,1,-1.3552588
94,1,-0.27818617,-0.15667963,0.11605331,12,19,2008,1.3774247,33,8667,2,-0.16924,0,6,169740.25,0,1,0,1,0,1,0.8203144
31,2,0.3727729,0.034368444,0.080975994,7,8,1959,-0.9986406,23,3684,2,-0.16924,0,4,359923.84,0,1,0,1,0,1,-0.08847387
115,2,-0.39671984,-0.045352824,0.045898676,15,14,1972,-0.9986406,16,3681,73,1.056274,2,5,197405.31,0,1,0,1,0,1,-0.44674632
42,2,0.14999083,-0.044488426,0.15113063,7,12,2004,0.33096758,21,5731,0,-0.16924,1,0,221027.67,0,1,0,1,0,1,0.24944948
10,3,1.1965834,0.14692423,0.11605331,18,22,1993,1.3774247,33,8667,2,-0.16924,0,6,428271.12,0,1,0,1,0,1,0.028038569
23,2,0.35097992,-0.05339828,-0.19964257,19,17,1977,-0.3619477,6,1437,3,-0.16924,0,2,142401.08,0,1,0,1,0,1,0.5920215
30,3,-0.18090226,1.669628,-0.024255967,2,3,1977,-0.997984,22,6398,141,0.026306495,3,23,207407.36,0,1,0,1,0,1,-2.865448
8,1,-0.6905508,-0.16483402,0.045898676,6,12,1982,2.8509405,26,4439,1,0.13881269,1,5,184679.47,0,1,1,0,0,1,0.20201916
18,3,1.026672,0.14961421,0.11605331,5,17,1992,-0.9986406,30,5562,0,-0.16924,0,5,301567.12,0,1,0,1,1,0,-0.1384168
79,1,-0.18090226,0.10610343,-0.19964257,20,25,2019,1.5846936,30,5048,9,-0.9393717,2,5,230486.64,0,1,1,0,0,1,-1.0400606
115,3,0.97199243,0.18795416,0.045898676,6,5,1959,1.867045,27,5664,48,1.7058634,3,11,326791.72,0,1,0,1,0,1,-0.37961996
155,2,-0.48313528,-0.12132027,-0.059333283,3,5,1967,-0.643175,17,2810,9,5.119891,3,6,280267.88,0,1,0,1,0,1,0.072451
87,2,-0.52472764,-0.08666681,-0.024255967,5,9,1976,-0.15461172,43,7227,0,-0.16924,1,6,189686.86,0,1,0,1,1,0,-0.3043012
106,3,1.3190001,0.20040165,0.080975994,2,9,1957,1.6389529,22,4625,11,3.7885675,2,10,338792.84,0,1,0,1,0,1,-0.15164334
0,1,-1.2603927,-0.23407562,-0.059333283,5,5,1974,1.6883968,25,4756,16,2.4518867,5,8,160762.92,0,1,0,1,0,1,-0.04157142
58,1,-0.8096126,-0.2166163,0.080975994,7,14,1974,1.607652,11,2748,1,-0.16924,0,0,137297.64,0,1,0,1,0,1,0.6820922
46,1,-0.7426253,-0.18334055,0.045898676,11,12,1983,-0.9986406,47,11319,0,0.15890309,3,5,193981.34,0,1,0,1,0,1,0.33656636
23,2,1.115686,0.5430228,-0.19964257,4,4,1977,-0.88039964,2,475,0,-0.16924,0,0,147317.0,0,1,0,1,0,1,-1.3996632
6,1,-0.70760924,-0.18802258,0.11605331,8,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,139253.94,0,1,0,1,0,1,0.46541095
1,2,-0.08257088,-0.05339828,0.11605331,11,17,2015,-0.9387989,1,264,0,-0.16924,0,1,203543.81,0,1,0,1,0,1,0.023487369
62,1,-0.4846341,-0.05339828,-0.19964257,11,17,1977,-0.39237276,2,629,1,-0.16924,0,0,132048.47,0,1,0,1,1,0,-0.50375557
1,1,-0.748313,-0.05339828,-0.19964257,14,17,1977,-0.9387989,1,264,0,-0.16924,0,1,135612.75,0,1,0,1,0,1,-0.84952915
23,1,-1.0189105,-0.020620354,-0.19964257,7,9,2016,-0.70746034,0,168,0,-0.16924,0,0,72962.6,0,1,0,1,0,1,-1.3711269
57,3,1.3338681,0.20568319,0.15113063,7,7,2004,0.12063436,49,11395,3,0.50847596,3,4,280222.6,0,1,0,1,1,0,-0.16560243
1,1,-0.06807501,-0.05339828,-0.19964257,3,1,1977,-0.9387989,1,264,0,-0.16924,0,1,163926.38,0,1,0,1,0,1,0.042496532
46,1,-1.1165439,-0.14331906,-0.059333283,7,9,1967,0.5875202,31,6137,4,-0.16924,0,1,153506.23,0,1,0,1,0,1,-0.7432656
121,2,-0.51071733,-0.094175026,-0.059333283,1,14,1977,0.7869129,19,3293,16,-0.5335458,3,7,234845.95,0,1,0,1,0,1,-0.2211397
23,3,0.635003,0.41658092,-0.19964257,4,3,1977,-0.9501825,1,388,0,-0.16924,0,0,100480.95,0,1,0,1,0,1,-1.3975205
8,3,0.16902061,0.09042834,-0.059333283,4,5,1969,2.8509405,26,4439,1,0.13881269,1,5,213219.52,0,1,1,0,0,1,-0.62768424
27,2,1.0131882,-0.05339828,-0.19964257,10,12,1977,-0.39237276,2,629,1,-0.16924,0,0,181589.84,0,1,0,1,1,0,1.460404
21,2,-0.68098027,-0.15628631,0.010821353,2,12,1969,-0.7101875,25,5487,3,-0.16924,0,4,174539.66,0,1,0,1,0,1,0.12004855
53,1,-1.0251726,-0.2111062,0.080975994,6,14,1974,1.6389529,22,4625,11,3.7885675,2,10,204114.0,0,1,0,1,0,1,0.14884263
74,1,-0.12696084,0.20292205,-0.024255967,9,9,2016,-0.3619477,6,1437,3,-0.16924,0,2,165143.6,0,1,0,1,0,1,-1.3508345
44,2,-0.582374,-0.07776263,-0.059333283,4,5,1965,-0.6951412,24,4378,0,0.012912899,1,1,190200.81,0,1,0,1,0,1,-0.4559695
62,3,1.249689,0.1574412,0.11605331,11,16,1976,-0.6862727,52,11217,1,1.7058634,1,7,380878.5,0,1,0,1,0,1,0.015847743
23,1,-1.1402534,-0.05339828,-0.19964257,5,1,1977,-0.70746034,0,168,0,-0.16924,0,0,65334.293,0,1,0,1,0,1,-1.3634979
6,3,1.0532782,-0.05339828,-0.024255967,14,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,206610.36,0,1,0,1,0,1,1.5129757
84,3,0.3804284,0.027422216,-0.024255967,9,9,1971,0.25885588,22,4789,2,4.099299,4,1,291058.1,0,1,0,1,0,1,-0.03280938
85,3,1.323659,0.143296,0.11605331,16,16,1981,-0.6862727,52,11217,1,1.7058634,1,7,313068.88,0,1,0,1,0,1,0.16304
27,2,0.4751614,-0.05339828,-0.024255967,9,0,2015,-0.39237276,2,629,1,-0.16924,0,0,211345.62,0,1,0,1,1,0,0.75486624
23,3,0.94287926,0.49381012,-0.024255967,4,3,1977,-0.70746034,0,168,0,-0.16924,0,0,263208.53,0,1,0,1,0,1,-1.3906683
80,2,-0.5286655,-0.08063128,-0.059333283,7,9,1979,-0.9986406,39,8647,0,-0.28978238,0,5,199566.08,0,1,0,1,0,1,-0.35863963
35,2,-0.09417869,-0.04057508,0.045898676,19,22,1985,-0.25052908,33,7976,5,-0.16924,0,11,249587.62,0,1,0,1,0,1,-0.09513472
190,2,-0.607009,-0.13027516,-0.024255967,4,10,1966,-0.9986406,30,7538,87,4.923005,5,5,380765.53,0,1,0,1,0,1,-0.033232078
27,1,-0.8005597,-0.05339828,-0.024255967,6,12,1977,-0.9007227,4,915,0,-0.16924,0,0,117460.695,0,1,0,1,0,1,-0.9180426
30,3,-0.18090226,0.06497256,-0.024255967,2,5,1977,-0.997984,22,6398,141,0.026306495,3,23,147861.2,0,1,0,1,0,1,-0.8511984
